smiles,AR,predicted
OCC1=CC=CC(OC2=CC=CC=C2)=C1,62.0540859319161,1.3564101
CCN(CC)C(=S)SSC(=S)N(CC)CC,9.84713215779768,0.33926785
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,20.5283108556181,0.39415324
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],95.0966294538257,1.7918965
OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,9.70328967417195,0.5053159
O=C(OCC1=CC=CC=C1)C=CC1=CC=CC=C1,52.1820647002518,-1.623298
N1C2=C(C=CC=C2)N=C1C1=CSC=N1,96.8899593976779,0.77849066
NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,0.345531817951423,1.066403
CCCCCC1=CC=C(O)C=C1,60.3724250202791,-2.0836582
CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1,0.236876142021642,0.22748053
CC(C)=CCCC(C)=CCCC(C)=CCO,29.7762748259677,-0.17793405
COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,5.15377891699082,0.3759061
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,27.0958371706115,-3.7187243
CCOCN1C(=C(C#N)C(Br)=C1C(F)(F)F)C1=CC=C(Cl)C=C1,8.21718009220269,0.20342839
Cl.Cl.ClC1=CC=C(NC2=C3C=CC=CC3=C(CC3=CC=NC=C3)N=N2)C=C1,6.12508156644429,-2.5894122
CCN1N=C(C)C2=C1C(=O)NCC(=N2)C1=CC=C(O)C=C1,82.0822839601259,1.6025048
CCCCCCCCN(C)CCCCCCCC,88.4058965866034,-3.0556426
CSC1=C(C)C=C(O)C=C1,82.4247332086021,0.46080744
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,87.5674852387205,-2.1185055
OC(CN1C=NC=N1)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1,1.40954829798108,0.39044392
CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC1=CC=C(O)C2=C1CCC2,61.2995481050266,2.0517068
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C,3.26776266872335,-1.2505554
CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1,30.5166739008676,0.20926964
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,26.7847401624284,-1.4385475
COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,2.23724588276448,0.20342839
[Na+].COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)=C(N=C1C(C)C)C(C)C,0.010303768998049,0.03660834
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C1)C(=O)OCC,24.9441826954998,-3.3627763
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,86.4584834804699,-0.7822875
CCN1CN(CC)CN(CC)C1,31.3657785506721,-0.29171836
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],2.85173939298578,-2.2370858
OC(CN1C=NC=N1)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1,4.39457746372545,0.5179287
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,9.6144345695387,0.27479422
FC1=CC=C2N(CC3=CC(F)=CC=C3)C(=CC2=C1)C(=O)NC1=CC=C2NC=CC2=C1,2.79368695727125,0.7425872
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,3.00258759982288,1.4346882
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,2.18341367818923,0.16149867
OC1=CC2=C(C=CC=C2)C=C1,96.608488508663,-0.78744256
CC12CC1(C)C(=O)N(C2=O)C1=CC(Cl)=CC(Cl)=C1,12.0049737055113,0.03668034
CC1=C(C2=C(O1)C(NC(=O)C1=C(Cl)C=CC=C1Cl)=CC=C2)C(C)(C)O,3.86981939831894,0.49222672
C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C,0.309092957002407,1.066403
COP(=S)(OC)OC1=CC(C)=C(SC)C=C1,35.7168502444675,-2.5463214
OC1=CC=C(C=C1)C1=CC=CC=C1,36.8936780161164,1.1285883
CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,10.7559059996151,0.45927107
C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,54.0893339549674,-1.4491304
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,23.5545780194991,3.2238717
CCOCN1C(=C(C#N)C(Br)=C1C(F)(F)F)C1=CC=C(Cl)C=C1,7.20447489532044,-0.4151801
CCOC(=O)[C@@]1(OC2=CC=CC=C2[C@@H]1N)C1=CC=CC=C1,4.43238118751848,-0.026686072
CC(CN1C[C@H](C)O[C@H](C)C1)CC1=CC=C(C=C1)C(C)(C)C,1.82430793110059,0.9860116
OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,45.4337797145062,-4.0575204
OC1=CC2=C(CC3=CC=CC=C23)C=C1,19.1655322074103,-0.98929346
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,43.0226880019676,1.9276253
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,93.8009985628044,-1.1880215
CC1(C)CON(CC2=C(Cl)C=CC=C2)C1=O,44.544080245348,3.2451348
CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OCC1=C(C)C=CC=C1,34.2540774614261,-0.8054732
CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,5.11579181748807,0.4297787
[Ca++].O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O.O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC([O-])=O,0.0536386006465895,-2.5892844
O=C(OCC1=CC=CC=C1)C=CC1=CC=CC=C1,40.4257421271737,-1.1940149
CC(C1=CC=C(C)C(C)=C1)C1=CC=C(C)C(C)=C1,98.9365550501137,0.33926785
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,88.0152000215376,0.5053159
FC1=CC=C(C=C1)[C@@]1(CN2C=NC=N2)O[C@@H]1C1=C(Cl)C=CC=C1,0.687871481271228,-0.41060865
CC(=O)NC1=CC=C(C=C1)N=NC1=C(O)C=CC(C)=C1,38.4213264852138,1.1366946
[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)SC(C)=O,2.0912675868886,1.4570562
OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C2=CC=C(CN3CCCCCC3)S2)C(=O)C2=C1C=CC=C2,20.3431714899181,-1.389274
NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,0.487483877285586,0.11967528
CC(C)=CCCC(C)=CCCC(C)=CCO,26.7511545185783,0.8671175
BrCC1=CC=CC(OC2=CC=CC=C2)=C1,47.5202308870179,-0.15715635
CC(C)(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)C2=CC=CC=C2)C=C1,6.47304915474091,-1.9410981
ClC1=C(Cl)C2(Cl)C3COS(=O)(=O)OCC3C1(Cl)C2(Cl)Cl,7.25177081552284,-3.0556426
COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,69.3575529108741,-1.571721
CCOC(=O)CC1=CC=CC2=C1C=CC=C2,44.8731578085309,-0.7451652
BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,21.9331037952859,2.3942304
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,39.9062714456918,0.66154444
CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,24.4219309055733,1.1400548
CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1,58.8659648607968,-0.2317065
NC1=CC=C(N)C=C1,56.3016119794864,-1.623298
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,53.1132192802477,-0.93085515
CCOP(=S)(OCC)SCSC(C)(C)C,44.8373436496988,0.10386813
[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,1.42094031646235,0.7816111
CC1=CC(=CC=C1O)C(C)(C)C1=CC(C)=C(O)C=C1,3.57050515742763,1.4418474
CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,65.860039209721,-1.209339
COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,3.2191173432477,-0.24664533
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,56.6212309586302,3.0749416
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,29.7586973418609,0.4587642
OC1CCC(CC1)C1CCCCC1,82.6901079775583,2.604035
[H][C@]12O[C@@]1([H])[C@@]1([H])C[C@]2([H])[C@]2([H])[C@@]1([H])[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,5.73288060650039,2.168232
CC(=O)C1=CC2=CC=CC=C2C=C1,78.9850117535497,2.3129926
CC(C)(C)C(O)C(OC1=CC=C(C=C1)C1=CC=CC=C1)N1C=NC=N1,0.692485690549242,-2.3645167
CC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,24.3260582461924,-3.266337
CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,11.4795186341912,2.8576932
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,0.103166912747489,-1.0007252
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,21.8570632230458,2.6333108
CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1,14.7559721213818,0.14531624
OC1=C2C(CC3=CC=CC(O)=C3C2=O)=CC=C1,77.2759632562587,-0.9100226
CCNP(=S)(OC)O\C(C)=C\C(=O)OC(C)C,43.423888958606,-2.862966
CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,1.41790780622883,1.4576083
CS(O)(=O)=O.CCOC1=CC=CC(=C1)[C@]1(CC[C@H](C)CC1)N1CCN(CC1)C1=CC=CC=C1,15.9388320345206,2.4009023
CO\N=C(\C(=O)OC)C1=C(COC2=C(C)C=CC=C2)C=CC=C1,7.18961301313223,-0.13821113
COC(=O)C1=C(O)C(C)=C(O)C=C1C,55.2585993572156,1.0140864
O.Cl.CN1CCN(CC2=CC(=CO2)C2=CC=C3N=C(O)OC3=C2)[C@H](C1)C1=CC=C(F)C=C1,19.6121430625481,-0.7803863
FC1=CC=C(CC2CCN(CCS(=O)C3=CC=C4NC(=O)OC4=C3)CC2)C=C1,2.6090303860326,1.0918795
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,0.846947516335838,0.9621488
CC(C)(C1=CC=C(OC2=CC=C(N)C=C2)C=C1)C1=CC=C(OC2=CC=C(N)C=C2)C=C1,0.146431363910764,0.17709982
CNC(=O)OC1=CC(C)=C(SC)C(C)=C1,36.996561508572,1.3574182
C1=CC2=C(C=C1)C=C1C(C=CC3=C1C=CC=C3)=C2,7.07140343042294,-1.958731
CC1=CC(C)=C(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)C(C)=C1,80.3428627519434,-0.54995906
CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1,0.030154799750201,-2.2644086
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,4.74803875956747,-0.29718482
OC1=CC=CNC1=O,20.0112462805144,-1.3500713
CCCCCCCCCCCCN1CCOCC1,13.3744802158739,1.9058548
CC1(OC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1)C=C,51.7423208321913,1.8023506
COC1=CC(C=CC)=CC=C1O,63.1704696838807,1.7918965
COC1=C(OC)C(=CC=C1)[C@H](O)C1CCN(CCC2=CC=C(F)C=C2)CC1,14.4016792567857,-0.84417045
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,45.3237176518447,3.0516691
ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0.0657635465618499,1.0641176
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,21.5429399521404,2.2807965
CCCSP(=O)(OCC)SCCC,67.9447970259118,0.77849066
CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1,0.454633044004378,0.5182644
NC1=CC(Cl)=C(Cl)C=C1,10.3958293396267,-0.6769818
CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,85.2090651687358,-0.328668
[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12,14.9392469462482,-1.8251528
CC1=CC(=CC=C1N)C1=CC=C(N)C(C)=C1,36.3943710304846,1.2632014
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,23.8782266345773,-0.3483528
[Na+].[Na+].[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COP([O-])([O-])=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,6.14568866054428,0.9621707
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,9.43343669514008,-2.478115
Cl.Cl.COC1=CC(=CC=C1N)C1=CC=C(N)C(OC)=C1,19.8194315133075,-0.39510763
OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,9.17496802158188,-1.3751472
NC1=CC=C(Cl)C=C1,75.0342587845086,-2.007361
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,1.50038046973122,1.756497
CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,51.2056566604671,0.54348624
[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)\C=C\[C@H](C)C(C)C,9.47915168713498,-2.2104292
[H][C@@]12CC[C@H](O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],94.9961531537799,-1.9189671
OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=CC=C1,10.7942817134431,-0.40193212
OCC1=CC=CC(OC2=CC=CC=C2)=C1,78.4825695912255,-1.7708219
ClC1=CC=CC=C1C1=NN=C(N=N1)C1=C(Cl)C=CC=C1,9.73196535525409,-1.0360492
COC1=CC=C(C=C1)C(=O)NC1=NC2=C(C=CC=C2)C(NCC2=CC=CC=C2)=C1C#N,6.33536111099031,-0.18403041
CCN(CC1=C(Cl)C=CC=C1F)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,10.3738782090692,0.44104302
OC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,31.5356735589634,1.5317074
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,25.9987191067109,1.0850464
NC1=CC=C(NC2=CC=CC=C2)C=C1,16.34668351918,0.06359351
CC[C@H]1CC[C@H](NCC2=CC3=C(C=C2OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N1)C1=CC=CC=C1,29.5783995115393,0.3759061
CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,90.010766341471,0.39415324
CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1,35.2175282360045,-0.5902642
CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,35.162152549557,-2.0547419
CCN1C2=CC=CC=C2C2=C1C=CC=C2,73.5615030906729,0.6511632
CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,22.9419563984301,-3.2581544
CSC1=C(C)C=C(O)C=C1,98.8624577627415,0.379511
CCCCCC1=CC=C(O)C=C1,63.5088501906924,-0.5646218
CNC(=O)OC1=C2C=CC=CC2=CC=C1,40.6260996755618,2.266049
CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,9.98209666797903,-0.709751
NC1=CC=C(C=C1)N=NC1=CC=CC=C1,89.1251645887647,1.0794121
Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)NC[C@H](O)COC1=CC=C(O)C(NS(C)(=O)=O)=C1,9.08829628797128,2.1989799
C1=CC=C(C=C1)B(C1=CC=CC=C1)C1=CC=CC=C1,49.1256670196196,1.9688884
[H]C1=CC(O)=CC2=C1C(=O)C(=CO2)C1=CC=C(O)C=C1,6.86073918852245,0.568956
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,0.385733909597162,0.07162583
CN1CCC[C@H]1C1=CN=CC=C1,83.5432626494686,-2.1738524
ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,0.326847013738238,-2.6671462
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,4.12443417380025,0.66255486
CCCCCCCCCC[N+](C)(C)[O-],79.1734484669163,0.06952822
CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,49.4475910113177,2.3993492
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,84.0587199614736,-1.3294414
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,12.0280990003286,0.45327246
Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CCC3CCC(CC3)NC(=O)\C=C\C3=CC=C(F)C=C3)CC2)C=C1,0.239927798940888,1.504387
[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,1.62004734296127,-2.1097398
NC1=CC=C(C=C1)C1=CC=C(N)C=C1,8.51491722309695,0.3442055
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,1.30203721273745,-2.0005631
CCCOC(=O)C1=CC=C(O)C=C1,99.405516570826,-1.6444753
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,73.8949144307108,-0.54166067
CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,0.150030497392525,-0.9732317
CC#CC1=CC(C)=NC(NC2=CC=CC=C2)=N1,34.0206175494492,-3.2362084
CC(CN=CC1=CC=CC=C1O)N=CC1=CC=CC=C1O,3.87846281528491,-0.09127748
CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,43.6507519551022,3.0150895
CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1,30.6868312083307,1.204631
C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1,33.6257718798676,-2.9804277
C1=CC2=C(C=C1)C1=C3C2=CC=CC3=CC=C1,24.9064397170253,0.27844632
CS(O)(=O)=O.CS(O)(=O)=O.CN(C)S(=O)(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(C)CC2)C=C1,47.6462807710995,2.168232
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,62.1604655060597,-0.78874576
OC1=C(C=CC=C1)S(=O)(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,61.726834351531,0.7011684
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,39.2778611826372,0.58969223
[H][C@]12N3CCC[C@@]1(CC)C=C(N1C4=C(C=CC=C4)C(CC3)=C21)C(=O)OCC,38.309589462977,0.24397767
ClC1=CC(Cl)=CC=C1,82.942241048101,-0.93358743
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,29.3679444908965,-1.689165
FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,36.7014321729314,0.20343077
Cl.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,31.9458693224676,-2.4509926
Cl.OCC(O)COC(=O)C1=C(NC2=C3C=CC(Cl)=CC3=NC=C2)C=CC=C1,48.7560256271663,0.92477477
BrC1=C(C=CC=C1)C1=CC=CC=C1,62.7856332658602,-1.3294414
CCNC1=NC(SC)=NC(NC(C)(C)C)=N1,80.3999089727789,-2.3888593
N=C1NC(=N)C2=C1C=C1C=CC=CC1=C2,34.5876330632265,-2.6487217
CCC(=O)C1=CC=C(O)C=C1,49.6914515228622,1.8405565
C1CN=C(N1)C1COC2=C(O1)C=CC=C2,32.4629960308822,2.2271667
CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,34.9658411471549,0.98619807
CCCOC(=O)C1=CC=C(O)C=C1,81.6721454629868,-0.22241867
[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,68.6497181682345,0.2748748
O.O.OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1,33.0460314316584,0.4871956
Cl.CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,32.4937199224794,0.6853591
CC1=C(CCN2CCC(CC2)=C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(=O)N2C=CSC2=N1,44.2521617916147,-0.23200595
NC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,66.8694670738636,1.7947403
Cl.CCCCNC1=C(C(=O)OCC)C(C)=NC2=C1C=NN2CC,48.4467282570803,0.7323128
NC1=NC2=CC=C(C=C2S1)[N+]([O-])=O,11.227903499268,0.34596837
C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,72.1981946543865,-1.1639022
CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,21.8482064651514,0.73265755
C[C@@](O)(CC[C@H]1[C@](C)(O)CC[C@H]2C(C)(C)CCC[C@]12C)C=C,67.282587836455,3.2451348
CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,49.6827800129311,-1.814308
Cl.CNCC[C@@H](OC1=C(C)C=CC=C1)C1=CC=CC=C1,42.2940252480075,-1.3655742
CCCCCCCCC1=CC=C(O)C=C1,94.2395953343292,-4.142662
COC1=CC=C2CC3N(CCC4=C3C=C3OCOC3=C4)CC2=C1OC,33.0727877191855,-3.2523704
Cl.O=C(NC1=CC=CC=C1)OCC(CN1CCCCC1)OC(=O)NC1=CC=CC=C1,48.5709088644165,-0.2072314
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,66.8594764896714,0.9461633
Cl.CN1CCCC(CC2C3=C(SC4=C2C=CC=C4)C=CC=C3)C1,32.3411147039522,-0.4041947
FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2,49.9816637377243,-1.450045
CCN(CC)CCNC1=CC=C(CO)C2=C1C(=O)C1=CC=CC=C1S2,21.0675392161842,1.6948453
CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,47.0461746661041,-2.478115
CCO[C@@H]1O[C@H](C(COCC2=CC=CC=C2)OCC2=CC=CC=C2)[C@H](OCC2=CC=CC=C2)[C@H]1O,47.3971997351175,-2.2050958
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,46.5957809230918,-3.258152
OC(=O)\C=C\C(O)=O.CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,37.5352467451072,2.82612
NC1=CC(=C(Cl)C=C1)[N+]([O-])=O,19.4708097036606,0.9459597
ClC1=CC=C2C(CCC3=C(N=CC=C3)C2=C2CCNCC2)=C1,27.87291095601,0.18989241
[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)\C=C\[C@H](C)C(C)C,84.7946714212944,-0.33626497
OC(=O)CCC(O)=O.CC(=O)NC1(CCN(CC[C@]2(CN(C(=O)CO2)C2=CC=CC=C2)C2=CC=C(Cl)C(Cl)=C2)CC1)C1=CC=CC(F)=C1,71.7311462817561,-1.0091666
Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)NC[C@H](O)COC1=CC=C(O)C(NS(C)(=O)=O)=C1,70.0607619081288,1.5022761
CC1=CN(NC(=O)C2=C(C)N=C(N=C2)C2=CC=CC=N2)C2=CC=C(F)C=C12,57.4252350031687,-1.9805225
CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,5.39941522859361,2.3954406
CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,42.8852404568395,1.1768681
CC(=O)OC1=CC=CC2=C1C(=O)C1=C(OC(C)=O)C=C(C=C1C2=O)C(O)=O,48.6722333335216,1.9499804
CC1=CC=C(C=C1)S(=O)(=O)NC1CCCCC1,52.9671723426109,-1.877869
FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,37.6961037998911,1.3411824
OCCN1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1,41.6377314623284,-0.20980299
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,22.2454210810248,0.8233863
[Na+].[Na+].NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=C(C=C2C=C(C(N=NC3=CC=CC=C3)=C(O)C2=C1N)S([O-])(=O)=O)S([O-])(=O)=O,48.3319738948373,-0.31681955
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,44.2017825692665,-2.890964
CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1,43.4292968193365,-0.07227838
CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,38.3230608196141,3.4587893
COC1=C(C=CC=C1)N1CCN(CC(O)COC2=CC=CC3=C2C=CC=C3)CC1,47.1506226338906,-2.4487104
OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,46.615026984216,-2.9020944
[Na+].[O-]C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,80.9561246042804,-0.7676586
CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,29.7480100285633,1.719503
CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,68.9609057816191,0.07027686
[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,84.8324346558352,-1.3815497
